id;word;art;mean;art_chosen;art_right;art_wrong;categ
5164;berieseln;;to spray with water, to sprinkle;;0;0;0
5165;erlangen;;to achieve;;0;0;0
5166;Schar;die;flock (von Vögeln = concentração de passarinhos), crowd;;0;0;0
5167;nachahmen;;to imitate, to copy (= copieren);;0;0;0
5168;gewöhnungsbedürftig;;die neue Software ist gewöhnungsbedürftig the new software takes some time to get used to;;0;0;0
5169;Gewöhnung;die;habituation (das Sichgewöhnen), training;;0;0;0
5170;einen sagen Liebe, die anderen sagen nichts;Die;die einen...., die anderen;;0;0;0
5171;Darlehen;das;loan;;0;0;0
5172;BAföG;das;student financial assistance scheme (Bundesausbildungsförderungsgesetz );;0;0;0
5173;Trödelei;die;dawdling (vadiagem, ociosidade);;0;0;0
5174;Ziegenbock;der;billy goat;;0;0;0
5175;Strauch;der;bush;;0;0;0
5176;Hirt;der;herdsman, shepherd (Schafhirt);;0;0;0
5177;Gelehrte;der;scholar;;0;0;0
5178;Wirkung x die Auswirkung;die;effect x consequence;;0;0;0
5179;Scheide;die;vagina;;0;0;0
5180;tückisch;;malicious (tricky);;0;0;0
5181;anstecken;;to put on (Ring), to pin on (befestigen), to light (anzünden), to infect (MED) = ich will dich nicht anstecken, (sich mit etwas anstecken = to catch something);;0;0;0
5182;Geschwür;das;ulcer, (= Furunkel);;0;0;0
5183;Juckreiz;der;itching;;0;0;0
5184;jucken;;to itch (es juckt mich am Rücken);;0;0;0
5185;Hefe;die;yeast (fermento, bolor, fungo);;0;0;0
5186;nachweisbar;;provable (beweisbar), demonstrable;;0;0;0
5187;Muffel;der;resmungão, turrão, grouch;;0;0;0
5188;spieBig(bürgerlich);;bourgeois (pejorativo = burguês);;0;0;0
5189;übertreffen;;to surpass (an + DAT), to break (Rekord), (sich selbts ~ = to excel oneself) (er ist nicht zu übertreffen = he is unsurpassable);;0;0;0
5190;beilegen;;to insert (DAT = in), (einem Brief, Paket) to enclose (+DAT);;0;0;0
5191;hinlegen;;to put down, to leave (Zettel for sb/jdm);;0;0;0
5192;vorlegen;;to present, to show (Pass);;0;0;0
5193;sich (DAT) etwas zulegen;;to get oneself sth (sich einen neuen Computer zulegen);;0;0;0
5194;erachten;;jdn/etwas für ..~ = to consider sb/sth (to be) sth;;0;0;0
5195;triftig;;convincing;;0;0;0
5196;Betrag x der Beitrag;der;amount x contribution (einen Beitrag zu etwas  leisten = to make a contribution to sth);;0;0;0
5197;erschwinglich ;;das Haus ist für uns nicht erschwinglich the house is not within our means;;0;0;0
5198;abweichen;;to differ;;0;0;0
5199;Schlusslicht;das;tail-light, back maker (bei Rennen), (~ der Tabelle sein = to be bottom of the table);;0;0;0
5200;unsachgemäB;;improper, improperly;;0;0;0
5201;vorhanden;;available (verfügbar), in existence (existierend), (davon ist genügend vorhanden = there is  plenty of that);;0;0;0
5202;Neigung;die;incline, tilt (Schräglage), tendency, bias, affection(Zuneigung);;0;0;0
5203;verstellen;;to adjust (= anders einstellen);;0;0;0
5204;Austritt;der;outflow (von Flüssigkeit), escape (= das Entweichen);;0;0;0
5205;Inbetriebnahme;die;inauguration (von Gebäude, U-bahn);;0;0;0
5206;nachlassen;;to reduce (Preis, Summer) (10% vom Preis ~ = to give a 10% discount), to decrease, to fall, (nicht ~! = keep it up);;0;0;0
5207;Klemme;die;clip (Haarklemme, für Papiere);;0;0;0
5208;Nabe;die;hub;;0;0;0
5209;Maul;das;mouth (ein groBes Maul haben = to be a big mouth);;0;0;0
5210;Federung;die;springs, suspension (AUTO);;0;0;0
5211;Wirsamkeit;die;effectiveness;;0;0;0
5212;erwägen;;to consider;;0;0;0
5213;verordnen;;to prescribe (jdm etwas);;0;0;0
5214;verschleudern;;to dump (HANDEL);;0;0;0
5215;Markenwert von Coca-Cola beträgt aktuell 78,4 Milliarden Dollar. Das ist ein Plus von fünf Prozent im Vergleich zum Vorjahr und sichert dem größten Softdrinkhersteller der Welt den fünften Rang.;Der;explicação de gráfico;;0;0;0
5216;Markenwert des It- und Beratungsunternehmen IBM sank um drei Prozent auf 112,5 Milliarden Dollar.;Der;0;;0;0;0
5217;Google steigerte seinen Markenwert um fünf Prozent auf 113,7 Milliarden Dollar und tauschte mit IBM die Plätze.;;0;;0;0;0
5218;allzu sehr/viel;;too much;;0;0;0
5219;Razzia;die;raid (gegen);;0;0;0
5220;Bestechung;die;bribery;;0;0;0
5221;Abwicklung;die;completion, conclusion (= Erledigung);;0;0;0
5222;verbocken;;etwas verbocken (to screw up = Ich habe es verbockt);;0;0;0
5223;Mahnung;die;reminder;;0;0;0
5224;Verzug;der;delay (mit etwas in ~ geraten = to fall behind with sthh);;0;0;0
5225;zurückweisen;;to reject, to turn away;;0;0;0
5226;quellen;;to pour, to swell (Erbsen = lassen Sie die Bohnen über Nacht quellen);;0;0;0
5227;aufkochen;;to boil;;0;0;0
5228;verkrümmen;;to bend, to become curved;;0;0;0
5229;Zeichnen;das;sign, symbol,  character (IT), signal, mark;;0;0;0
5230;Anteilnahme;die;(= Beileid) sympathy (an + DAT);;0;0;0
5231;Bandscheibe;die;(intervertebral) disc (ANAT);;0;0;0
5232;Vorfall;der;incident;;0;0;0
5233;Schurke (in);der;villain;;0;0;0
5234;entlocken;;"jdm/einer Sache etwas entlocken to elicit (extrair, fazer sair) sth from sb/sth;  er konnte dem Instrument keinen Ton entlocken";;0;0;0
5235;flunkern;;to tell stories, to make up;;0;0;0
5236;umbenennen;;to rename;;0;0;0
5237;Zufuhr;die;supply (= Versorgung), influx;;0;0;0
5238;zuführen;;to supply, to feed;;0;0;0
5239;Ausscheidung;die;elimination (SPORT), excretion (PHYSIOL);;0;0;0
5240;Arznei;die;medicine;;0;0;0
5241;zuweisen;;to assign (jdm etwas);;0;0;0
5242;ersichtlich;;obvious (ohne ersichtlichen Grund);;0;0;0
5243;gehäuft;;heaped = monte (löffel), in large numbers;;0;0;0
5244;häufen;;to pile up, to accumulate, to mount up;;0;0;0
5245;Keuschheit;die;chastity (castidade);;0;0;0
5246;stöbern;;to rummage (busca, vistoria, revista);;0;0;0
5247;jdn im Stich lassen;;to let sb down, to abandon sb;;0;0;0
5248;Entschlossenheit;die;determination;;0;0;0
5249;Fegefeuer;das;purgatory;;0;0;0
5250;Knauf;der;knob (Türknauf);;0;0;0
5251;schmeicheln;;(jdm ~ = to flatter sb = elogiar alguem), elogiar (~verschönen);;0;0;0
5252;verschleiern;;to veil, to Blur (Blick), to veil oneself (Frau);;0;0;0
5253;Tropf;der;drip (gota, gotejamento);;0;0;0
5254;tröpfeln;;to drip;;0;0;0
5255;Pferdeschwanz;der;horses´ tail, ponytail (Frisur);;0;0;0
5256;Dunst;der;haze (~ leichter Nebel), steam (~Dampf), (jdm blauen Dunst vormachen = to throw dust in sb´s eyes);;0;0;0
5257;hervorgehen;;to follow (daraus geht hervor, dass = from this it follows that...) (als Sieger hervorgehen = to emerge victorious) (aus etwas ~ = to come out of sth);;0;0;0
5258;erdenklich;;conceivable (concebível);;0;0;0
5259;gegenwärtig;;present (jetzig), present, at present;;0;0;0
5260;Tadel;der;reprimand (~Verweis), reproach (Vorwurf), criticism (Kritik);;0;0;0
5261;ohne Fehl und Tadel;;ehrenhaft (honourable, honorable);;0;0;0
5262;Willkür;die;despotism (politisch), arbitrariness (bei Handlungen) (ein Akt der Willkür = a despotic/arbitrary act);;0;0;0
5263;Dass Zufall und Willkür keine Chance hatten;;não havia chance de coincidencia ou acaso;;0;0;0
5264;akribisch;;meticulous, precise;;0;0;0
5265;Debakel;das;debacle (Fiasco);;0;0;0
5266;Pfeiler;der;pillar;;0;0;0
5267;lindern;;to ease;;0;0;0
5268;Stoppel;die;stubble (barba curta);;0;0;0
5269;zugegebenermaBen;;admittedly;;0;0;0
5270;nahezu;;nearly;;0;0;0
5271;tagein, tagaus;;day in, day out;;0;0;0
5272;ermahnen;;to warn, to admonish (advertir, prevenir);;0;0;0
5273;angesichts;;in the face of, in view of (im Hinblick auf) (angesichts der Tatsache...);;0;0;0
5274;Germurmel;das;murmuring;;0;0;0
5275;umstritten;;controversial;;0;0;0
5276;Beschneidung;die;circumcision (MED, REL);;0;0;0
5277;zweitrangig;;zweitklassig (second class);;0;0;0
5278;AusstoB;der;output (ex: Produktion);;0;0;0
5279;vorgeben;;to pretend (~vortäuschen);;0;0;0
5280;umfahren;;to run over (überfahren), to go around, to drive around;;0;0;0
5281;Nebensache;die;minor matter (das ist für mich ~ = that is not the point as far as I am concerned);;0;0;0
5282;Nebensaison;die;low season;;0;0;0
5283;verschweigen;;to withhold (jdm etwas) (reter, segurar, conter);;0;0;0
5284;Rachen;der;throat, jaws (von groBen Tieren);;0;0;0
5285;beeidigen;;to swear to (beeidigte Dolmetscherin = sworn interpreter = tradutor juramentado);;0;0;0
5286;dem Anschein nach;;apparently;;0;0;0
5287;Im Laufe der Zeit...;;no decorrer do tempo;;0;0;0
5288;nachgeben;;to give away;;0;0;0
5289;versiegeln;;to seal;;0;0;0
5290;beklommen;;apprehensive;;0;0;0
5291;befugt;;befugt sein (, etwas zu tun) = to have the authority (to do sth);;0;0;0
5292;Gabelung;die;fork;;0;0;0
5293;Stachel;der;thorn (von Rosen...), spine (von Kakteen), sting (von Bienen...);;0;0;0
5294;einen Entschluss.... ;;to take a decision;;0;0;0
5295;Hochmut;der;arrogance;;0;0;0
5296;Habgier;die;greed;;0;0;0
5297;wollüstig;;sensual(sinnlich), lascivious (lüstern);;0;0;0
5298;Faulheit;die;laziness;;0;0;0
5299;Elfenbein;das;ivory;;0;0;0
5300;Verzierung;die;decoration;;0;0;0
5301;Sinnbild;das;symbol;;0;0;0
5302;sinnbildlich;;symbolic;;0;0;0
5303;Gebilde;das;thing (Ding), object (Gegenstand);;0;0;0
5304;schaurig;;gruesome;;0;0;0
5305;grimmig;;furious (zornig), fierce (Gegner ist ~), severe (heftig) (Kälte ist ~);;0;0;0
5306;Heck;das;tail (FLUG), rear (AUTO) (die HeckstoBstange);;0;0;0
5307;Dorn;der;thorn (BOT), spike;;0;0;0
5308;Dornröschen;das;Sleeping Beauty;;0;0;0
5309;Dia;das;FOTO, slide;;0;0;0
5310;malträtieren;;to ill-treat, to maltreat;;0;0;0
5311;verdreifachen;;to triple;;0;0;0
5312;Aussteuer;die;dowry (prenda, dote);;0;0;0
5313;erzielen;;to achieve (Ergebnis), to reach (Einigung);;0;0;0
5314;Wucherer(in);der;usurpador, profiteer, usurer;;0;0;0
5315;Schwachsinn;der;mental deficiency (MED), idiocy, rubbish (Quatsch), garbage;;0;0;0
5316;nahtlos;;seamless, smooth, (sich ~ in etwas einfügen = to fit right in/with sth);;0;0;0
5317;Gewirr;das;maze, Durcheinander;;0;0;0
5318;Feindseligkeit;die;hostility;;0;0;0
5319;MaBstab;der;scale, (im ~ 1:1000);;0;0;0
5320;überfällig;;overdue;;0;0;0
5321;Vermächtnis;das;legacy (Sein wichtigstes ~ war....);;0;0;0
5322;Druckmittel;das;means of exerting  pressure;;0;0;0
5323;verschaffen;;(jdm etwas verschaffen = to provide sb with sth) (sich DAT etwas ~ = to obtain sth, to acquire sth);;0;0;0
5324;verschmitzt;;mischievous;;0;0;0
5325;abscheulich;;awful, terrible, atrocious (das tut abscheulich weh = it hurts terribly);;0;0;0
5326;Schnappschuss;der;snapshot (FOTO);;0;0;0
5327;Grimasse;die;grimace (careta) (Grimasse schneiden = fazer caretas);;0;0;0
5328;weswegen;;why (Interro adv);;0;0;0
5329;schäumen;;to foam, to bubble;;0;0;0
5330;begierig;;greedy, eager (auf etwas  ~ sein = to be eager for sth);;0;0;0
5331;unverzüglich;;immediate, immediately;;0;0;0
5332;Wohltätigkeit;die;charity;;0;0;0
5333;Verfechter (in);der;advocate;;0;0;0
5334;verfechten;;to defend, to advocate;;0;0;0
5335;Beschilderung;die;labeling (mit Schildchen), signposting (ex: Verkehrsschildern);;0;0;0
5336;Pforte;die;gate (~ Tor);;0;0;0
5337;Brüstung;die;parapet, (~ Fensterbrüstung = breast);;0;0;0
5338;Habseligkeiten;die;belongings;;0;0;0
5339;quasi;;eigentlich,virtually;;0;0;0
5340;Wendigkeit;die;agility;;0;0;0
5341;Genick;das;neck, (sich das Genick brechen = to break one´s neck, to kill oneself);;0;0;0
5342;lediglich;;merely;;0;0;0
5343;Trägheit;die;lethargy, laziness (~Faulheit);;0;0;0
5344;benommen;;dazed (confuso);;0;0;0
5345;Benommenheit;die;daze (confusão, sem orientação);;0;0;0
5346;Schwefel;der;sulfur;;0;0;0
5347;aufgewühlt;;agitated, (Wasser, Meer = turbulent);;0;0;0
5348;aufwühlen;;to churn up (Erde, Meer = bater, agitar), ;;0;0;0
5349;Klippe;die;cliff (~Felsklippe);;0;0;0
5350;Kahlheit;die;baldness, bareness (von Wand, Raum, Baum);;0;0;0
5351;Ohrstecker;der;stud earring (brinco);;0;0;0
5352;Widmung;die;dedication (an + AKK);;0;0;0
5353;beträchtlich;;considerable, considerably;;0;0;0
5354;Niederschrift;die;notes, minutes (~Protokoll), [JUR = record);;0;0;0
5355;Lorbeerkranz;der;coroa láurea (ex: vencedor de olimpíada);;0;0;0
5356;Zaunpfahl;der;(fencing) post, ;;0;0;0
5357;jdm einen Wink mit dem Zaunpfahl geben;;to give sb a broad hint;;0;0;0
5358;Wink;der;sign (Zeichen), hint (Hinweis, Tipp);;0;0;0
5359;überschwänglich;;effusive(ly) (und bedankte sich ~);;0;0;0
5360;grell;;shrill (agudo) (Ton, Schrei), brightly (sehr hell);;0;0;0
5361;eingehend;;detailed (~ ausführlich), thorough (~gründlich), in detail, thoroughly;;0;0;0
5362;Relief;das;relief;;0;0;0
5363;Schlund;der;pharynx (ANAT);;0;0;0
5364;Habsucht;die;greed;;0;0;0
5365;Sieben Todsünden;die;7 mortal sin (pecados capitais);;0;0;0
5366;Andeutung;die;hint (Anzeichen), (eine Andeutung machen = to drop a hint);;0;0;0
5367;leibhaftig;;personified, in person;;0;0;0
5368;leichtsinnig;;foolish, thoughtless (~ mit etwas umgehen = to be careless with sth);;0;0;0
5369;Verleger(in);der;publisher;;0;0;0
5370;Verhütungsmittel;das;contraceptive;;0;0;0
5371;Verhütung;die;"prevention; ( Empfängnisverhütung) contraception";;0;0;0
5372;Makel;der;flaw;;0;0;0
5373;kreidebleich;;white as a sheet;;0;0;0
5374;vergewissern;;sich einer Sache (gen) ~ = to make sure of sth;;0;0;0
5375;Auflösung;die;resolution (ex: FOTO);;0;0;0
5376;Verjährung;die;limitation, lapse (von Anspruch) Término de um direito ou privilégio por falha em exercê-lo ou por alguma circunstância.;;0;0;0
5377;belangen;;(JUR) to prosecute (wegen), to sue (wegen Beleidigung, ex);;0;0;0
5378;geschäftstüchtig;;business-minded;;0;0;0
5379;verschollen;;missing (Flugzeug, Mensch...) (ein lange verschollener Freund = a long lost friend) (er is verschollen = he is missing);;0;0;0
5380;horten;;to hoard (acumular, juntar, amontoar), stockpile (ex:Rohstoffe);;0;0;0
5381;schmuggeln;;to smuggle (mit etwas schmuggeln = to smuggle sth), contrabandear, fazer entrar ou sair às escondidas;;0;0;0
5382;mittels (+ GEN oder DAT);;by means of;;0;0;0
5383;Wirrwarr;der;confusion, chaos;;0;0;0
5384;Gebärde;die;gesture;;0;0;0
5385;Abmahnung;die;caution;;0;0;0
5386;Kamera erwischte sie auf frischer Tat;;a camera pegou ela no ato;;0;0;0
5387;schwemmen;;etwas an(s) Land ~ (to wash sth ashore);;0;0;0
5388;urheberrechtlich ;;on copyright (~ geschützt = copyrighted);;0;0;0
5389;Krümmung;die;turn (von Weg, Fluss), curvature (MATHE, MED, OPT);;0;0;0
5390;ungeheuer;;enormous (riesig), tremendous;;0;0;0
5391;Robbe;die;seal (foca);;0;0;0
5392;zwischen den Zeilen lesen;;ler entre as linhas;;0;0;0
5393;verkneifen;;(sich DAT etwas  ~= to keep back sth) (to bite back sth)(Ich konnte mir das Lachen nicht ~);;0;0;0
5394;Ruhm;der;glory, fame (Berühmtheit), praise (Lob);;0;0;0
5395;Anhieb;der;(auf Anhieb = straight oder right away) (das kann ich nicht auf ~ sagen);;0;0;0
5396;assoziieren;;to associate;;0;0;0
5397;Pfahl;der;post, pile (Brückenpfahl);;0;0;0
5398;Tugendhaftigkeit;die;virtousness;;0;0;0
5399;zu tun, was getan werden musste;;fazer o que deve ser feito;;0;0;0
5400;dulden;;to tolerate (ich dulde das nicht);;0;0;0
5401;Seuche;die;epidemic;;0;0;0
5402;Tau;das;rope (=Seil);;0;0;0
5403;unverkennbar;;unmistakeable;;0;0;0
5404;Gefährte(in);der;companion;;0;0;0
5405;Erlösung;die;release, relief (Erleichterung);;0;0;0
5406;Warenzeichnen;das;trademark;;0;0;0
5407;verlagern;;to shift (du musst deinen intellektuellen Fokus ~), to relocate (city);;0;0;0
5408;Gleichung;die;equation (MATH);;0;0;0
5409;Er war wie vom Erdboden verschluckt;;ele desapareceu;;0;0;0
5410;Unterschlupf;der;shelter (Obdach, Schutz), hiding place (Versteck);;0;0;0
5411;Eigenheit = die Eigenart;die;peculiarity (Besonderheit), characteristic (Eigenschaft);;0;0;0
5412;Rumpf;der;trunk, torso (von Statue), hull (von Schiff), fuselage (von Flugzeug);;0;0;0
5413;hiesig;;local, (meine hiesigen Verwandten = my relatives here) (die ~en Behörden = local authorities);;0;0;0
5414;offenkundig;;obvious, clear;;0;0;0
5415;Überbleibsel;das;remnant, leftover (Speiserest);;0;0;0
5416;Schwall;der;flood (ein ~ Menschen aus der Erde wie Ameisen aus einem vergifteten Hügel);;0;0;0
5417;müBig;;idle, futile (unnütz) (Es gibt so viel, das Sie nicht wissen, aber jetzt ist ohnehin alles ~);;0;0;0
5418;Vermehrung;die;reproduction (Fortpflanzung), multiplying (von Bakterien);;0;0;0
5419;Deine Tage sind gezählt;;seus dias estão contados;;0;0;0
5420;ohne Umschweife;;straight out/away (immediately);;0;0;0
5421;Ergebnis rechtfertigt die Mittel;Das;os fins justificam os meios;;0;0;0
5422;Bann;der;spell, (im ~ eines Menschen stehen = to be under sb´s spell);;0;0;0
5423;küren;;to elect, to choose, to select (jogador para premiação, mvp),  jemandem einen Titel (z. B. König) geben;;0;0;0
5424;verplappern;;(umg) to open ones mouth too wide (umg)  e dizer coisa que não deveria;;0;0;0
5425;Liebeskummer;der;lovesickness (~ haben = to be lovesick);;0;0;0
5426;etwaig;;possible (bei etwaigen Beschwerden = in the event  of any complaints);;0;0;0
5427;Abweichung;die;deviation (von Kurs etc), difference (Unterschied);;0;0;0
5428;gierig;;greedy (~ nach etwas sein);;0;0;0
5429;Bestand;der;stock (vorhandene Menge), (von Bestand sein, Bestand haben = to be permanent);;0;0;0
5430;Ausschuss;der;rejects (HANDEL), trash, committee (task force);;0;0;0
5431;davon absehen, etwas zu tun;;to refrain from doing sth;;0;0;0
5432;Einschaltquota;die;viewing figures (TV, RADIO);;0;0;0
5433;aufgeschlossen;;open-minded;;0;0;0
5434;zugeknöpf;;reserved;;0;0;0
5435;Übereifer;der;overzealousness (superzeloso);;0;0;0
5436;schreiten;;to stride (schnell gehen), to walk, to strut (andar pomposo);;0;0;Verbo
5437;verwerfen;;to reject (ablehnen), to discard, do dismiss (Antrag);;0;0;Verbo
5438;entweichen;;to escape (+DAT aus  from);;0;0;Verbo
5439;gehen wir einmal davon aus, dass....;;let´s assume that...;;0;0;expressao
5440;beschämen;;to shame (es beschämt mich, zu sagen.... = I feel ashamed to have to say...);;0;0;Verbo
5441;ein Teil des Gründes liegt bei dir;;em parte por sua causa (mit Sicherheit wäre ich nicht hier ~);;0;0;expressao
5442;beheben;;to remove (beseitigen), to rectify (Mängel), to repair (Schaden), to clear (Störung);;0;0;Verbo
5443;Mangel;der;fault (Fehler), flaw, lack, deficiency (MED), wegen Mangels an Beweisen (for lack of evidence), Mangel an etwas haben (to lack sth);;0;0;palavra
5444;Vorkasse;die;Zahlung nur gegen Vorkasse = advance payment only;;0;0;palavra
5445;Schacht;der;shaft (eixo, mastro, haste), drain (Kanalisationsschacht);;0;0;palavra
5446;unterbinden;;to stop, to ligature (Blutung MED);;0;0;Verbo
5447;Gerüst;das;scaffolding (sistema de andaimes [CONSTRUCAO]), suporte, armação, framework;;0;0;cidade
5448;Nörgelei;die;moaning (lamento, reclamação), nit-picking (ficar achando detalhes para reclamar);;0;0;palavra
5449;Vergeltung;die;retaliation (Rache), (~ üben = to take revenge (an jdm));;0;0;palavra
5450;inspizieren;;to inspect;;0;0;Verbo
5451;unerlässlich;;essential;;0;0;adj/adv
5452;unaufgefordert;;without being asked, unsolicited (besonders HANDEL);;0;0;adj/adv
5453;Angewohnheit;die;habit;;0;0;palavra
5454;einreichen;;to submit (Antrag, bei), to file (klage);;0;0;Verbo
5455;Molkerei;die;dairy (produz leite, derivados);;0;0;comida
5456;Teufel steckt bekanntermaBen im Detail;Der;O Diabo está nos detalhes;;0;0;expressao
5457;bekanntermaBen;;bekanntlich, nämlich;;0;0;adj/adv
5458;zwangsläufig;;inevitable, inevitably;;0;0;adj/adv
5459;Augenheilkunde;die;ophthalmology;;0;0;palavra
5460;einbrocken;;jdm/sich etwas ~ = to land sb/oneself in it (umg);;0;0;Verbo
5461;trist;;dismal (escuro, sombrio, triste);;0;0;adj/adv
5462;einwandfrei;;perfect, impeccable;;0;0;adj/adv
5463;vermeintlich;;supposed;;0;0;adj/adv
5464;anwidern;;jdn anwidern = to make sb feel sick;;0;0;Verbo
5465;Zuversicht;die;confidence (in der festen ~, dass... = confidence that...);;0;0;palavra
5466;schlampig;;carelessly (~nachlässig), sloppy (sujo);;0;0;adj/adv
5467;Nachlass;der;discount (auf), (Preisnachlass);;0;0;palavra
5468;schubsen;;empurrar;;0;0;Verbo
5469;vorwiegend;;predominant, predominantly;;0;0;adj/adv
5470;rosten;;to rust (enferrujar);;0;0;Verbo
5471;ausrasten;;Das Zahnrad ist ausgerastet (nicht mehr ineinander greifen), to do one´s nut (zornig werden, ausflippen);;0;0;Verbo
5472;begnaden;;to bless (ein begnadeter Künstler/Musiker = a gifted/blessed artist/musician);;0;0;Verbo
5473;gestalterisch;;creative;;0;0;adj/adv
5474;AusmaB;das;size (von Fläche), extent (von Katastrophe, Liebe);;0;0;palavra
5475;Sog;der;suction, vortex (von Strudel = whirlpool);;0;0;palavra
5476;anfreuden;;"vr to become friends; sich mit etwas anfreunden (fig) to get to like sth";;0;0;Verbo
5477;austeilen;;"to distribute (unter +Dat, an +Akk among); Spielkarten to deal (out);";;0;0;Verbo
